_id,County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,AB 1882 Notice,Latitude,Longitude,Count
69,01 - Alameda,11256,San Leandro Hospital,San Leandro,BLD-07123,Aboveground Fuel Storage Tank,OSHPD 1-Under Construction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=23CAP&capID2=00000&capID3=006RN&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.7145685,-122.1418836,1
70,01 - Alameda,11256,San Leandro Hospital,San Leandro,BLD-07270,SPD Addition,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=00AR1&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.7145685,-122.1418836,1
71,01 - Alameda,11344,St Rose Hospital,Hayward,BLD-00709,Main Hospital Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=62HIS&capID2=00000&capID3=00004&agencyCode=OSHPD,61.5,5,1961 Uniform Building Code (UBC),1961,1962,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6333427,-122.0879517,1
72,01 - Alameda,11344,St Rose Hospital,Hayward,BLD-00710,Engineering/Boiler Building - Structurally connected to BLD-00709,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=62HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,13,1,1961 Uniform Building Code (UBC),1961,1962,,37.6333427,-122.0879517,1
73,01 - Alameda,11344,St Rose Hospital,Hayward,BLD-00711,Emergency and Critical Care Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=81HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1981,,37.6333427,-122.0879517,1
74,01 - Alameda,11344,St Rose Hospital,Hayward,BLD-00712,Chiller/Generator Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,11,1,1995 California Building Code (CBC),1995,2001,,37.6333427,-122.0879517,1
75,01 - Alameda,11344,St Rose Hospital,Hayward,BLD-03084,Skilled Nursing Facility,OSHPD 2-Skilled Nursing Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00078&agencyCode=OSHPD,,1,1964 Uniform Building Code (UBC),1964,1968,,37.6333427,-122.0879517,1
76,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-00005,Hospital Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,36.5,3,1955 Uniform Building Code (UBC),1955,1959,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6769028,-121.7817917,1
77,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-00006,Boiler Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,17,1,1955 Uniform Building Code (UBC),1955,1959,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6769028,-121.7817917,1
78,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-00007,Emergency Generator Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,8,1,1973 California Building Code (CBC),1973,1977,,37.6769028,-121.7817917,1
79,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-00008,Hospital Building-1967 Addition - Structurally connected to BLD-00005,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=67HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,,,1964 Uniform Building Code (UBC),1964,1967,,37.6769028,-121.7817917,1
80,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-00009,Hospital Building - 1977 Addition - Structurally connected to BLD-00005,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,,,1976 California Building Code (CBC),1976,1977,,37.6769028,-121.7817917,1
81,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-02992,Lobby Addition to Hospital Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=83HIS&capID2=00000&capID3=00052&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1983,,37.6769028,-121.7817917,1
82,01 - Alameda,11363,Stanford Health Care Tri-Valley,Livermore,BLD-03085,Building D: Service Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,16.48,1,1979 California Building Code (CBC),1979,1982,,37.6769028,-121.7817917,1
83,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02532,Hospital  Ambulatory Care & Inc. II,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00064&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1994,,37.6939774,-121.8806839,1
84,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02533,Central Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00056&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,1994,,37.6939774,-121.8806839,1
85,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02534,Valleycare (New) Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,,4,1995 California Building Code (CBC),1995,2003,,37.6939774,-121.8806839,1
86,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02699,Arcade - Phase I - Portion 1,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00048&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6939774,-121.8806839,1
87,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02700,Arcade - Phase II - Portion 1,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,25,1,1985 Uniform Building Code (UBC),1985,1989,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6939774,-121.8806839,1
88,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02701,Porte Cochere,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,,1,1995 California Building Code (CBC),1995,2003,,37.6939774,-121.8806839,1
89,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02901,Arcade - Phase I - Portion 2,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00053&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6939774,-121.8806839,1
90,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02902,Arcade - Phase I - Portion 3,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00054&agencyCode=OSHPD,25,1,1982 Uniform Building Code (UBC),1982,1986,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6939774,-121.8806839,1
91,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-02903,Arcade - Phase II - Portion 2,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=89HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,25,1,1985 Uniform Building Code (UBC),1985,1989,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.6939774,-121.8806839,1
92,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-06430,Ambulance Drop Off Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009QB&agencyCode=OSHPD,13.57,1,2016 California Building Code (CBC),2016,2020,,37.6939774,-121.8806839,1
93,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-06566,Emergency Generator Set,OSHPD 1-Under Construction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00AUZ&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,37.6939774,-121.8806839,1
94,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-07315,East Wing Hospital Addition,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=00EXO&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.6939774,-121.8806839,1
95,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-07316,Canopy,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=00EXQ&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.6939774,-121.8806839,1
96,01 - Alameda,16632,Stanford Health Care Tri-Valley,Pleasanton,BLD-07317,NPC-5 Potable Water Storage Tank Enclosure,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=00EXR&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.6939774,-121.8806839,1
97,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01293,Cardiac Cath Lab - MPOE,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,12,1,1992 California Building Code (CBC),1992,1994,,37.8368568,-122.2671051,1
98,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01294,Patient Tower,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00509&agencyCode=OSHPD,,5,1976 California Building Code (CBC),1976,1982,,37.8368568,-122.2671051,1
99,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01295,West Site Plant,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,2,1976 California Building Code (CBC),1976,1982,,37.8368568,-122.2671051,1
100,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01296,Cafeteria Addition,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,33.25,2,1985 California Building Code (CBC),1985,1988,,37.8368568,-122.2671051,1
101,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01297,Diagnostic & Treatment Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,,3,1958 Uniform Building Code (UBC),1958,1961,,37.8368568,-122.2671051,1
102,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01298,B/C Wing,OSHPD 1R-No Gen Acute Care - OSHPD Bldg,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=46HIS&capID2=00000&capID3=00001&agencyCode=OSHPD,50,4,1943 Uniform Building Code (UBC),1943,1946,,37.8368568,-122.2671051,1
103,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-01299,A/B Wing,OSHPD 1R-No Gen Acute Care - OSHPD Bldg,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=28HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,50,4,1927 Uniform Building Code (UBC),1927,1928,,37.8368568,-122.2671051,1
104,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-03121,Loading Dock,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,,2,1976 California Building Code (CBC),1976,1982,,37.8368568,-122.2671051,1
105,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05214,Western Expansion Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=09HIS&capID2=00000&capID3=00258&agencyCode=OSHPD,52.12,3,1998 California Building Code (CBC),1998,2009,,37.8368568,-122.2671051,1
106,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05822,Outpatient Clinic,OSHPD 3-Clinic - Local Jurisdiction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=00BJR&agencyCode=OSHPD,,,2013 California Building Code (CBC),2013,,,37.8368568,-122.2671051,1
107,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05837,Chiller Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=0005S&agencyCode=OSHPD,21.46,1,2013 California Building Code (CBC),2013,2022,,37.8368568,-122.2671051,1
108,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-05856,Outpatient Center 2,OSHPD 3-Clinic - Local Jurisdiction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=002S4&agencyCode=OSHPD,,6,2013 California Building Code (CBC),2013,,,37.8368568,-122.2671051,1
109,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-06714,Walkway,Unknown-Outpatient Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=20CAP&capID2=00000&capID3=00BAC&agencyCode=OSHPD,8.68,1,2019 California Building Code (CBC),2019,2022,,37.8368568,-122.2671051,1
110,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-07163,Medical Gas Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=23CAP&capID2=00000&capID3=00AGO&agencyCode=OSHPD,22,1,2013 California Building Code (CBC),2013,2022,,37.8368568,-122.2671051,1
111,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-07178,Above Grade Fuel Tank,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=23CAP&capID2=00000&capID3=00BYV&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,2025,,37.8368568,-122.2671051,1
112,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-07184,New Hospital Building,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=23CAP&capID2=00000&capID3=00DA2&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.8368568,-122.2671051,1
113,01 - Alameda,11242,UCSF Benioff Children's Hospital Oakland,Oakland,BLD-07188,Site Support Building,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=0003F&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,37.8368568,-122.2671051,1
114,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00713,Original Hospital,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=57HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,52,4,1955 Uniform Building Code (UBC),1955,1957,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
115,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00714,South Wing Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=57HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,,1,1955 Uniform Building Code (UBC),1955,1957,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
116,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00715,Emergency Wing Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00013&agencyCode=OSHPD,,1,1970 Uniform Building Code (UBC),1970,1974,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
117,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00716,Areas No. 1 and 2 Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,,6,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
118,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00717,Area No. 3 Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00017&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
119,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00718,Area No. 4 Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
120,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00719,Area No. 5 Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",37.5580099,-121.9806024,1
121,01 - Alameda,11366,Washington Hospital,Fremont,BLD-00720,Entrance Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,,1,1998 California Building Code (CBC),1998,2001,,37.5580099,-121.9806024,1
